movieId,score,rating,title,genre,genre_rating,category
1241,10,4.05,Dead Alive (Braindead) (1992),Comedy,3.181716291867792,34
1243,16,3.96875,Rosencrantz and Guildenstern Are Dead (1990),Comedy,3.181716291867792,53
1244,33,4.106060606060606,Manhattan (1979),Comedy,3.181716291867792,61
1247,79,4.063291139240507,"Graduate, The (1967)",Comedy,3.181716291867792,82
1255,6,3.0,Bad Taste (1987),Comedy,3.181716291867792,80
1256,23,3.8043478260869565,Duck Soup (1933),Comedy,3.181716291867792,13
1257,27,3.685185185185185,Better Off Dead... (1985),Comedy,3.181716291867792,33
1261,34,4.044117647058823,Evil Dead II (Dead by Dawn) (1987),Comedy,3.181716291867792,97
1265,143,3.944055944055944,Groundhog Day (1993),Comedy,3.181716291867792,10
1268,9,3.611111111111111,Pump Up the Volume (1990),Comedy,3.181716291867792,54
1269,29,3.8793103448275863,Arsenic and Old Lace (1944),Comedy,3.181716291867792,69
1270,171,4.038011695906433,Back to the Future (1985),Comedy,3.181716291867792,31
1271,30,3.5,Fried Green Tomatoes (1991),Comedy,3.181716291867792,69
1273,11,4.045454545454546,Down by Law (1986),Comedy,3.181716291867792,72
1277,12,4.125,Cyrano de Bergerac (1990),Comedy,3.181716291867792,14
1278,69,3.9927536231884058,Young Frankenstein (1974),Comedy,3.181716291867792,45
1279,8,4.125,Night on Earth (1991),Comedy,3.181716291867792,48
1281,15,4.133333333333334,"Great Dictator, The (1940)",Comedy,3.181716291867792,32
1285,41,3.731707317073171,Heathers (1989),Comedy,3.181716291867792,3
1288,66,4.015151515151516,This Is Spinal Tap (1984),Comedy,3.181716291867792,45
1292,20,3.95,Being There (1979),Comedy,3.181716291867792,76
1297,20,3.675,Real Genius (1985),Comedy,3.181716291867792,76
1300,9,4.166666666666667,My Life as a Dog (Mitt liv som hund) (1985),Comedy,3.181716291867792,54
1307,85,3.8588235294117648,When Harry Met Sally... (1989),Comedy,3.181716291867792,1
1318,1,2.0,Blue Juice (1995),Comedy,3.181716291867792,57
1321,23,3.4130434782608696,"American Werewolf in London, An (1981)",Comedy,3.181716291867792,13
1353,4,3.375,"Mirror Has Two Faces, The (1996)",Comedy,3.181716291867792,52
1359,18,2.861111111111111,Jingle All the Way (1996),Comedy,3.181716291867792,65
1367,47,3.074468085106383,101 Dalmatians (1996),Comedy,3.181716291867792,22
1376,43,3.4767441860465116,Star Trek IV: The Voyage Home (1986),Comedy,3.181716291867792,43
1378,25,3.1,Young Guns (1988),Comedy,3.181716291867792,96
1380,68,3.139705882352941,Grease (1978),Comedy,3.181716291867792,45
1381,19,2.0789473684210527,Grease 2 (1982),Comedy,3.181716291867792,65
1390,9,2.6666666666666665,My Fellow Americans (1996),Comedy,3.181716291867792,54
1391,86,3.0930232558139537,Mars Attacks! (1996),Comedy,3.181716291867792,27
1392,4,4.125,Citizen Ruth (1996),Comedy,3.181716291867792,89
1394,58,3.9913793103448274,Raising Arizona (1987),Comedy,3.181716291867792,64
1395,5,3.0,Tin Men (1987),Comedy,3.181716291867792,18
1396,46,3.4782608695652173,Sneakers (1992),Comedy,3.181716291867792,22
1405,31,2.935483870967742,Beavis and Butt-Head Do America (1996),Comedy,3.181716291867792,9
1407,70,3.2,Scream (1996),Comedy,3.181716291867792,19
1409,23,2.5,Michael (1996),Comedy,3.181716291867792,13
1414,8,3.0,Mother (1996),Comedy,3.181716291867792,48
1425,8,3.0,Fierce Creatures (1997),Comedy,3.181716291867792,48
1429,20,3.575,First Strike (Police Story 4: First Strike) (Ging chaat goo si 4: Ji gaan daan yam mo) (1996),Comedy,3.181716291867792,76
1430,3,3.0,Underworld (1996),Comedy,3.181716291867792,55
1431,16,2.46875,Beverly Hills Ninja (1997),Comedy,3.181716291867792,53
1432,7,2.7142857142857144,Metro (1997),Comedy,3.181716291867792,0
1439,3,2.1666666666666665,Meet Wally Sparks (1997),Comedy,3.181716291867792,38
1440,2,1.5,Amos & Andrew (1993),Comedy,3.181716291867792,49
1441,19,3.473684210526316,Benny & Joon (1993),Comedy,3.181716291867792,76
1445,7,2.142857142857143,McHale's Navy (1997),Comedy,3.181716291867792,0
1446,7,4.428571428571429,Kolya (Kolja) (1996),Comedy,3.181716291867792,81
1449,24,3.875,Waiting for Guffman (1996),Comedy,3.181716291867792,59
1453,3,1.8333333333333333,"Beautician and the Beast, The (1997)",Comedy,3.181716291867792,38
1454,6,3.75,SubUrbia (1997),Comedy,3.181716291867792,44
1456,1,2.0,"Pest, The (1997)",Comedy,3.181716291867792,57
1457,12,3.0833333333333335,Fools Rush In (1997),Comedy,3.181716291867792,14
1460,2,3.25,That Darn Cat (1997),Comedy,3.181716291867792,99
1461,8,2.3125,Vegas Vacation (National Lampoon's Las Vegas Vacation) (1997),Comedy,3.181716291867792,0
1468,5,2.6,Booty Call (1997),Comedy,3.181716291867792,18
1473,1,4.0,Best Men (1997),Comedy,3.181716291867792,29
1474,11,2.1363636363636362,Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997),Comedy,3.181716291867792,46
1476,26,3.5384615384615383,Private Parts (1997),Comedy,3.181716291867792,92
1484,3,3.6666666666666665,"Daytrippers, The (1996)",Comedy,3.181716291867792,37
1485,74,3.0337837837837838,Liar Liar (1997),Comedy,3.181716291867792,94
1490,2,1.5,B*A*P*S (1997),Comedy,3.181716291867792,49
1500,59,3.610169491525424,Grosse Pointe Blank (1997),Comedy,3.181716291867792,8
1503,4,3.0,8 Heads in a Duffel Bag (1997),Comedy,3.181716291867792,52
1513,29,2.9655172413793105,Romy and Michele's High School Reunion (1997),Comedy,3.181716291867792,69
1516,1,3.0,Children of the Revolution (1996),Comedy,3.181716291867792,26
1517,100,3.535,Austin Powers: International Man of Mystery (1997),Comedy,3.181716291867792,11
1526,3,1.0,Fathers' Day (1997),Comedy,3.181716291867792,49
1527,116,3.7456896551724137,"Fifth Element, The (1997)",Comedy,3.181716291867792,58
1529,3,3.3333333333333335,Nowhere (1997),Comedy,3.181716291867792,55
1537,13,3.8076923076923075,Shall We Dance? (Shall We Dansu?) (1996),Comedy,3.181716291867792,84
1541,10,2.7,Addicted to Love (1997),Comedy,3.181716291867792,86
1542,7,3.7142857142857144,Brassed Off (1996),Comedy,3.181716291867792,81
1546,1,3.5,Schizopolis (1996),Comedy,3.181716291867792,77
1550,4,2.25,Trial and Error (1997),Comedy,3.181716291867792,30
1564,2,4.0,For Roseanna (Roseanna's Grave) (1997),Comedy,3.181716291867792,79
1565,1,4.0,Head Above Water (1996),Comedy,3.181716291867792,29
1566,31,3.4516129032258065,Hercules (1997),Comedy,3.181716291867792,9
1569,40,3.5,My Best Friend's Wedding (1997),Comedy,3.181716291867792,85
1571,2,4.5,When the Cat's Away (Chacun cherche son chat) (1996),Comedy,3.181716291867792,79
1580,165,3.487878787878788,Men in Black (a.k.a. MIB) (1997),Comedy,3.181716291867792,83
1581,3,2.1666666666666665,Out to Sea (1997),Comedy,3.181716291867792,38
1585,1,3.0,Love Serenade (1996),Comedy,3.181716291867792,26
1588,20,3.075,George of the Jungle (1997),Comedy,3.181716291867792,76
1592,4,2.375,Air Bud (1997),Comedy,3.181716291867792,30
1593,6,2.8333333333333335,Picture Perfect (1997),Comedy,3.181716291867792,80
1594,6,4.083333333333333,In the Company of Men (1997),Comedy,3.181716291867792,44
1602,4,1.75,Leave It to Beaver (1997),Comedy,3.181716291867792,30
1604,3,3.3333333333333335,Money Talks (1997),Comedy,3.181716291867792,55
1612,2,3.0,"Kiss Me, Guido (1997)",Comedy,3.181716291867792,99
1614,26,2.7884615384615383,In & Out (1997),Comedy,3.181716291867792,92
1629,3,3.3333333333333335,"MatchMaker, The (1997)",Comedy,3.181716291867792,55
1639,52,3.576923076923077,Chasing Amy (1997),Comedy,3.181716291867792,15
1641,56,3.7589285714285716,"Full Monty, The (1997)",Comedy,3.181716291867792,95
1642,2,1.75,Indian Summer (a.k.a. Alive & Kicking) (1996),Comedy,3.181716291867792,49
1646,7,2.142857142857143,RocketMan (a.k.a. Rocket Man) (1997),Comedy,3.181716291867792,0
1648,4,3.5,"House of Yes, The (1997)",Comedy,3.181716291867792,52
1663,34,3.7941176470588234,Stripes (1981),Comedy,3.181716291867792,97
1665,16,2.96875,Bean (1997),Comedy,3.181716291867792,53
1677,1,2.0,Critical Care (1997),Comedy,3.181716291867792,57
1679,1,2.0,Chairman of the Board (1998),Comedy,3.181716291867792,57
1682,125,3.812,"Truman Show, The (1998)",Comedy,3.181716291867792,50
1689,7,2.2142857142857144,"Man Who Knew Too Little, The (1997)",Comedy,3.181716291867792,0
1699,2,4.0,"Butcher Boy, The (1997)",Comedy,3.181716291867792,79
1701,8,3.875,Deconstructing Harry (1997),Comedy,3.181716291867792,48
1702,16,3.0,Flubber (1997),Comedy,3.181716291867792,53
1703,5,2.9,For Richer or Poorer (1997),Comedy,3.181716291867792,18
1707,8,1.875,Home Alone 3 (1997),Comedy,3.181716291867792,0
1713,7,3.0714285714285716,Mouse Hunt (1997),Comedy,3.181716291867792,0
1717,31,2.9193548387096775,Scream 2 (1997),Comedy,3.181716291867792,9
1731,4,1.75,Mr. Magoo (1997),Comedy,3.181716291867792,30
1732,106,3.9245283018867925,"Big Lebowski, The (1998)",Comedy,3.181716291867792,67
1734,9,4.055555555555555,My Life in Pink (Ma vie en rose) (1997),Comedy,3.181716291867792,54
1739,1,4.0,3 Ninjas: High Noon On Mega Mountain (1998),Comedy,3.181716291867792,29
1746,1,2.0,Senseless (1998),Comedy,3.181716291867792,57
1747,31,3.338709677419355,Wag the Dog (1997),Comedy,3.181716291867792,9
1753,16,3.59375,Half Baked (1998),Comedy,3.181716291867792,53
1755,5,4.1,Shooting Fish (1997),Comedy,3.181716291867792,88
1760,10,1.35,Spice World (1997),Comedy,3.181716291867792,86
1772,12,2.7083333333333335,Blues Brothers 2000 (1998),Comedy,3.181716291867792,46
1777,56,3.419642857142857,"Wedding Singer, The (1998)",Comedy,3.181716291867792,95
1784,96,3.6979166666666665,As Good as It Gets (1997),Comedy,3.181716291867792,60
1793,2,4.0,Welcome to Woop-Woop (1997),Comedy,3.181716291867792,79
1794,1,3.0,Love and Death on Long Island (1997),Comedy,3.181716291867792,26
1799,13,3.423076923076923,Suicide Kings (1997),Comedy,3.181716291867792,84
1806,8,2.3125,Paulie (1998),Comedy,3.181716291867792,0
1810,11,3.5,Primary Colors (1998),Comedy,3.181716291867792,72
1812,3,3.6666666666666665,Wide Awake (1998),Comedy,3.181716291867792,37
1816,3,2.0,Two Girls and a Guy (1997),Comedy,3.181716291867792,38
1821,6,2.6666666666666665,"Object of My Affection, The (1998)",Comedy,3.181716291867792,80
1824,1,1.0,Homegrown (1998),Comedy,3.181716291867792,62
1825,1,3.5,The Players Club (1998),Comedy,3.181716291867792,77
1827,3,3.3333333333333335,"Big One, The (1997)",Comedy,3.181716291867792,55
1836,3,4.5,"Last Days of Disco, The (1998)",Comedy,3.181716291867792,37
1837,4,2.25,"Odd Couple II, The (1998)",Comedy,3.181716291867792,30
1839,1,3.0,My Giant (1998),Comedy,3.181716291867792,26
1845,15,3.966666666666667,Zero Effect (1998),Comedy,3.181716291867792,32
1848,12,3.0416666666666665,"Borrowers, The (1997)",Comedy,3.181716291867792,14
1855,7,2.5714285714285716,Krippendorf's Tribe (1998),Comedy,3.181716291867792,0
1857,1,3.5,"Real Blonde, The (1997)",Comedy,3.181716291867792,77
1858,8,2.5625,Mr. Nice Guy (Yat goh ho yan) (1997),Comedy,3.181716291867792,48
1863,7,2.4285714285714284,Major League: Back to the Minors (1998),Comedy,3.181716291867792,0
1866,7,2.9285714285714284,"Big Hit, The (1998)",Comedy,3.181716291867792,0
1870,1,3.0,"Dancer, Texas Pop. 81 (1998)",Comedy,3.181716291867792,26
1875,6,3.9166666666666665,Clockwatchers (1997),Comedy,3.181716291867792,44
1883,24,3.2708333333333335,Bulworth (1998),Comedy,3.181716291867792,59
1884,46,3.967391304347826,Fear and Loathing in Las Vegas (1998),Comedy,3.181716291867792,22
1885,12,3.125,"Opposite of Sex, The (1998)",Comedy,3.181716291867792,14
1887,2,2.0,Almost Heroes (1998),Comedy,3.181716291867792,63
1888,3,2.6666666666666665,Hope Floats (1998),Comedy,3.181716291867792,38
1894,16,2.84375,Six Days Seven Nights (1998),Comedy,3.181716291867792,53
1895,15,3.3333333333333335,Can't Hardly Wait (1998),Comedy,3.181716291867792,32
1900,1,4.0,"Children of Heaven, The (Bacheha-Ye Aseman) (1997)",Comedy,3.181716291867792,29
1904,3,3.3333333333333335,Henry Fool (1997),Comedy,3.181716291867792,55
1906,2,2.5,Mr. Jealousy (1997),Comedy,3.181716291867792,63
1907,45,3.566666666666667,Mulan (1998),Comedy,3.181716291867792,66
1910,2,2.0,I Went Down (1997),Comedy,3.181716291867792,63
1911,32,2.609375,Dr. Dolittle (1998),Comedy,3.181716291867792,61
1912,32,3.859375,Out of Sight (1998),Comedy,3.181716291867792,61
1914,9,3.388888888888889,Smoke Signals (1998),Comedy,3.181716291867792,54
1918,33,2.8484848484848486,Lethal Weapon 4 (1998),Comedy,3.181716291867792,61
1919,5,2.5,Madeline (1998),Comedy,3.181716291867792,18
1923,105,3.676190476190476,There's Something About Mary (1998),Comedy,3.181716291867792,67
1934,3,3.8333333333333335,You Can't Take It with You (1938),Comedy,3.181716291867792,37
1937,2,3.25,Going My Way (1944),Comedy,3.181716291867792,99
1948,7,3.642857142857143,Tom Jones (1963),Comedy,3.181716291867792,81
1958,22,3.7954545454545454,Terms of Endearment (1983),Comedy,3.181716291867792,13
1963,11,3.3636363636363638,Take the Money and Run (1969),Comedy,3.181716291867792,72
1965,21,3.380952380952381,Repo Man (1984),Comedy,3.181716291867792,41
1966,8,3.625,Metropolitan (1990),Comedy,3.181716291867792,48
1968,113,3.7787610619469025,"Breakfast Club, The (1985)",Comedy,3.181716291867792,58
1993,5,1.8,Child's Play 3 (1991),Comedy,3.181716291867792,18
2000,75,3.6733333333333333,Lethal Weapon (1987),Comedy,3.181716291867792,94
2001,47,3.1808510638297873,Lethal Weapon 2 (1989),Comedy,3.181716291867792,22
2002,46,2.9347826086956523,Lethal Weapon 3 (1992),Comedy,3.181716291867792,22
2003,41,3.3780487804878048,Gremlins (1984),Comedy,3.181716291867792,3
2004,15,3.3333333333333335,Gremlins 2: The New Batch (1990),Comedy,3.181716291867792,32
2005,57,3.5701754385964914,"Goonies, The (1985)",Comedy,3.181716291867792,64
2006,60,3.1,"Mask of Zorro, The (1998)",Comedy,3.181716291867792,8
2007,2,3.5,Polish Wedding (1998),Comedy,3.181716291867792,4
2011,87,3.5057471264367814,Back to the Future Part II (1989),Comedy,3.181716291867792,27
2012,88,3.3693181818181817,Back to the Future Part III (1990),Comedy,3.181716291867792,27
2014,8,2.625,Freaky Friday (1977),Comedy,3.181716291867792,48
2015,9,3.388888888888889,"Absent-Minded Professor, The (1961)",Comedy,3.181716291867792,54
2016,4,2.875,"Apple Dumpling Gang Rides Again, The (1979)",Comedy,3.181716291867792,52
2027,9,1.8333333333333333,Jane Austen's Mafia! (1998),Comedy,3.181716291867792,86
2032,1,2.0,"Barefoot Executive, The (1971)",Comedy,3.181716291867792,57
2035,3,3.6666666666666665,Blackbeard's Ghost (1968),Comedy,3.181716291867792,37
2036,6,2.25,Blank Check (1994),Comedy,3.181716291867792,80
2037,1,4.0,Candleshoe (1977),Comedy,3.181716291867792,29
2038,3,2.3333333333333335,"Cat from Outer Space, The (1978)",Comedy,3.181716291867792,38
2040,7,2.857142857142857,"Computer Wore Tennis Shoes, The (1969)",Comedy,3.181716291867792,0
2041,3,3.3333333333333335,Condorman (1981),Comedy,3.181716291867792,55
2042,6,2.5833333333333335,D2: The Mighty Ducks (1994),Comedy,3.181716291867792,80
2044,2,2.5,"Devil and Max Devlin, The (1981)",Comedy,3.181716291867792,63
2050,4,2.875,Herbie Goes Bananas (1980),Comedy,3.181716291867792,52
2051,3,2.3333333333333335,Herbie Goes to Monte Carlo (1977),Comedy,3.181716291867792,38
2052,23,2.760869565217391,Hocus Pocus (1993),Comedy,3.181716291867792,13
2053,20,2.05,"Honey, I Blew Up the Kid (1992)",Comedy,3.181716291867792,76
2054,68,2.7573529411764706,"Honey, I Shrunk the Kids (1989)",Comedy,3.181716291867792,45
2055,1,3.0,Hot Lead and Cold Feet (1978),Comedy,3.181716291867792,26
2059,15,3.0,"Parent Trap, The (1998)",Comedy,3.181716291867792,32
2060,14,3.0714285714285716,BASEketball (1998),Comedy,3.181716291867792,90
2065,13,3.730769230769231,"Purple Rose of Cairo, The (1985)",Comedy,3.181716291867792,84
2072,17,3.176470588235294,"'burbs, The (1989)",Comedy,3.181716291867792,73
2073,5,3.6,Fandango (1985),Comedy,3.181716291867792,88
2078,53,3.830188679245283,"Jungle Book, The (1967)",Comedy,3.181716291867792,15
2080,55,3.4,Lady and the Tramp (1955),Comedy,3.181716291867792,95
2081,67,3.425373134328358,"Little Mermaid, The (1989)",Comedy,3.181716291867792,45
2082,26,2.6538461538461537,"Mighty Ducks, The (1992)",Comedy,3.181716291867792,92
2083,19,3.736842105263158,"Muppet Christmas Carol, The (1992)",Comedy,3.181716291867792,76
2088,18,2.5,Popeye (1980),Comedy,3.181716291867792,65
2095,3,2.8333333333333335,"Shaggy D.A., The (1976)",Comedy,3.181716291867792,55
2098,2,2.5,Son of Flubber (1963),Comedy,3.181716291867792,63
2100,51,3.1176470588235294,Splash (1984),Comedy,3.181716291867792,40
2102,3,2.3333333333333335,Steamboat Willie (1928),Comedy,3.181716291867792,38
2108,24,3.4791666666666665,L.A. Story (1991),Comedy,3.181716291867792,59
2109,27,3.3703703703703702,"Jerk, The (1979)",Comedy,3.181716291867792,33
2110,18,3.3055555555555554,Dead Men Don't Wear Plaid (1982),Comedy,3.181716291867792,65
2111,10,3.25,"Man with Two Brains, The (1983)",Comedy,3.181716291867792,86
2123,15,2.7,All Dogs Go to Heaven (1989),Comedy,3.181716291867792,32
2124,38,3.289473684210526,"Addams Family, The (1991)",Comedy,3.181716291867792,28
2125,21,3.619047619047619,Ever After: A Cinderella Story (1998),Comedy,3.181716291867792,41
2133,20,3.325,Adventures in Babysitting (1987),Comedy,3.181716291867792,76
2134,22,3.1136363636363638,Weird Science (1985),Comedy,3.181716291867792,13
2136,14,2.4642857142857144,"Nutty Professor, The (1963)",Comedy,3.181716291867792,78
2141,18,3.1666666666666665,"American Tail, An (1986)",Comedy,3.181716291867792,65
2144,49,3.6020408163265305,Sixteen Candles (1984),Comedy,3.181716291867792,40
2145,33,3.242424242424242,Pretty in Pink (1986),Comedy,3.181716291867792,61
2148,9,3.0555555555555554,House (1986),Comedy,3.181716291867792,54
2149,4,1.75,House II: The Second Story (1987),Comedy,3.181716291867792,30
2150,28,3.892857142857143,"Gods Must Be Crazy, The (1980)",Comedy,3.181716291867792,33
2151,6,3.75,"Gods Must Be Crazy II, The (1989)",Comedy,3.181716291867792,44
2152,3,2.0,Air Bud: Golden Receiver (1998),Comedy,3.181716291867792,38
2155,8,3.625,"Slums of Beverly Hills, The (1998)",Comedy,3.181716291867792,48
2156,1,4.0,"Best Man, The (Testimone dello sposo, Il) (1998)",Comedy,3.181716291867792,29
2163,5,2.2,Attack of the Killer Tomatoes! (1978),Comedy,3.181716291867792,18
2164,1,1.0,Surf Nazis Must Die (1987),Comedy,3.181716291867792,62
2165,2,3.5,Your Friends and Neighbors (1998),Comedy,3.181716291867792,4
2169,7,2.2857142857142856,Dead Man on Campus (1998),Comedy,3.181716291867792,0
2170,5,2.4,Wrongfully Accused (1998),Comedy,3.181716291867792,18
2171,8,3.3125,Next Stop Wonderland (1998),Comedy,3.181716291867792,48
2172,1,3.0,"Strike! (a.k.a. All I Wanna Do, The Hairy Bird) (1998)",Comedy,3.181716291867792,26
2174,91,3.4725274725274726,Beetlejuice (1988),Comedy,3.181716291867792,42
2177,3,3.1666666666666665,Family Plot (1976),Comedy,3.181716291867792,55
2184,6,3.4166666666666665,"Trouble with Harry, The (1955)",Comedy,3.181716291867792,44
2195,7,3.2142857142857144,Dirty Work (1998),Comedy,3.181716291867792,81
2205,4,2.875,Mr. & Mrs. Smith (1941),Comedy,3.181716291867792,52
2239,6,4.666666666666667,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),Comedy,3.181716291867792,44
2241,4,3.5,Class (1983),Comedy,3.181716291867792,52
2243,28,3.4285714285714284,Broadcast News (1987),Comedy,3.181716291867792,33
2244,2,1.5,"Allnighter, The (1987)",Comedy,3.181716291867792,49
2245,22,3.2045454545454546,Working Girl (1988),Comedy,3.181716291867792,13
2247,12,3.0,Married to the Mob (1988),Comedy,3.181716291867792,14
2248,39,3.923076923076923,Say Anything... (1989),Comedy,3.181716291867792,85
2249,11,3.1818181818181817,My Blue Heaven (1990),Comedy,3.181716291867792,72
2252,5,2.5,Hero (1992),Comedy,3.181716291867792,18
2253,20,2.375,Toys (1992),Comedy,3.181716291867792,76
2255,2,1.5,Young Doctors in Love (1982),Comedy,3.181716291867792,49
2257,1,4.0,No Small Affair (1984),Comedy,3.181716291867792,29
2259,8,3.1875,Blame It on Rio (1984),Comedy,3.181716291867792,48
2261,6,3.0,One Crazy Summer (1986),Comedy,3.181716291867792,80
2262,9,3.0,About Last Night... (1986),Comedy,3.181716291867792,54
2264,4,2.75,We're No Angels (1989),Comedy,3.181716291867792,52
2265,4,2.375,Nothing But Trouble (1991),Comedy,3.181716291867792,30
2266,5,3.1,"Butcher's Wife, The (1991)",Comedy,3.181716291867792,18
2273,42,3.261904761904762,Rush Hour (1998),Comedy,3.181716291867792,3
2282,6,3.4166666666666665,Pecker (1998),Comedy,3.181716291867792,44
2286,1,2.0,"Fiendish Plot of Dr. Fu Manchu, The (1980)",Comedy,3.181716291867792,57
2289,38,3.9473684210526314,"Player, The (1992)",Comedy,3.181716291867792,28
2290,5,3.6,Stardust Memories (1980),Comedy,3.181716291867792,88
2292,1,2.5,Overnight Delivery (1998),Comedy,3.181716291867792,93
2294,45,3.2444444444444445,Antz (1998),Comedy,3.181716291867792,66
2295,2,4.5,"Impostors, The (1998)",Comedy,3.181716291867792,79
2296,10,2.1,"Night at the Roxbury, A (1998)",Comedy,3.181716291867792,86
2300,33,3.9696969696969697,"Producers, The (1968)",Comedy,3.181716291867792,61
2301,16,3.625,History of the World: Part I (1981),Comedy,3.181716291867792,53
2302,59,3.26271186440678,My Cousin Vinny (1992),Comedy,3.181716291867792,8
2306,6,2.5833333333333335,Holy Man (1998),Comedy,3.181716291867792,80
2315,6,2.1666666666666665,Bride of Chucky (Child's Play 4) (1998),Comedy,3.181716291867792,80
2318,16,4.125,Happiness (1998),Comedy,3.181716291867792,53
2321,61,3.4836065573770494,Pleasantville (1998),Comedy,3.181716291867792,98
2324,88,4.1477272727272725,Life Is Beautiful (La Vita è bella) (1997),Comedy,3.181716291867792,27
2325,13,3.1153846153846154,Orgazmo (1997),Comedy,3.181716291867792,84
2330,2,4.5,Hands on a Hard Body (1996),Comedy,3.181716291867792,79
2331,3,3.0,Living Out Loud (1998),Comedy,3.181716291867792,55
2335,28,3.1785714285714284,"Waterboy, The (1998)",Comedy,3.181716291867792,33
2339,1,1.5,I'll Be Home For Christmas (1998),Comedy,3.181716291867792,20
2342,2,4.0,Hard Core Logo (1996),Comedy,3.181716291867792,79
2349,7,3.5,Mona Lisa (1986),Comedy,3.181716291867792,81
2350,2,3.5,Heart Condition (1990),Comedy,3.181716291867792,4
2352,25,3.84,"Big Chill, The (1983)",Comedy,3.181716291867792,96
2354,7,2.5,"Rugrats Movie, The (1998)",Comedy,3.181716291867792,0
2355,92,3.516304347826087,"Bug's Life, A (1998)",Comedy,3.181716291867792,42
2356,5,2.6,Celebrity (1998),Comedy,3.181716291867792,18
2359,26,3.673076923076923,Waking Ned Devine (a.k.a. Waking Ned) (1998),Comedy,3.181716291867792,92
2361,10,2.75,Pink Flamingos (1972),Comedy,3.181716291867792,86
2369,24,2.6666666666666665,Desperately Seeking Susan (1985),Comedy,3.181716291867792,59
2371,24,3.0833333333333335,Fletch (1985),Comedy,3.181716291867792,59
2372,9,2.2222222222222223,Fletch Lives (1989),Comedy,3.181716291867792,54
2374,9,3.1666666666666665,Gung Ho (1986),Comedy,3.181716291867792,54
2375,21,2.9285714285714284,"Money Pit, The (1986)",Comedy,3.181716291867792,41
2378,22,3.022727272727273,Police Academy (1984),Comedy,3.181716291867792,13
2379,12,2.4583333333333335,Police Academy 2: Their First Assignment (1985),Comedy,3.181716291867792,46
2380,10,2.3,Police Academy 3: Back in Training (1986),Comedy,3.181716291867792,86
2381,7,2.142857142857143,Police Academy 4: Citizens on Patrol (1987),Comedy,3.181716291867792,0
2382,5,2.5,Police Academy 5: Assignment: Miami Beach (1988),Comedy,3.181716291867792,18
2383,4,1.5,Police Academy 6: City Under Siege (1989),Comedy,3.181716291867792,30
2385,3,2.3333333333333335,Home Fries (1998),Comedy,3.181716291867792,38
2387,16,3.4375,Very Bad Things (1998),Comedy,3.181716291867792,53
2390,7,3.9285714285714284,Little Voice (1998),Comedy,3.181716291867792,81
2392,8,1.9375,Jack Frost (1998),Comedy,3.181716291867792,0
2395,56,3.544642857142857,Rushmore (1998),Comedy,3.181716291867792,95
2396,92,3.777173913043478,Shakespeare in Love (1998),Comedy,3.181716291867792,42
2398,17,4.0588235294117645,Miracle on 34th Street (1947),Comedy,3.181716291867792,73
2405,21,2.8095238095238093,"Jewel of the Nile, The (1985)",Comedy,3.181716291867792,41
2406,54,3.4537037037037037,Romancing the Stone (1984),Comedy,3.181716291867792,95
2407,43,3.2674418604651163,Cocoon (1985),Comedy,3.181716291867792,43
2408,9,2.3333333333333335,Cocoon: The Return (1988),Comedy,3.181716291867792,54
2413,18,3.388888888888889,Clue (1985),Comedy,3.181716291867792,65
2416,16,2.90625,Back to School (1986),Comedy,3.181716291867792,53
2417,1,1.0,Heartburn (1986),Comedy,3.181716291867792,62
2418,6,2.75,Nothing in Common (1986),Comedy,3.181716291867792,80
2423,30,3.566666666666667,Christmas Vacation (National Lampoon's Christmas Vacation) (1989),Comedy,3.181716291867792,69
2424,50,3.12,You've Got Mail (1998),Comedy,3.181716291867792,40
2431,27,3.3703703703703702,Patch Adams (1998),Comedy,3.181716291867792,33
2436,6,4.25,Tea with Mussolini (1999),Comedy,3.181716291867792,44
2447,15,3.2666666666666666,Varsity Blues (1999),Comedy,3.181716291867792,32
2450,16,2.15625,Howard the Duck (1986),Comedy,3.181716291867792,53
2457,8,3.5625,Running Scared (1986),Comedy,3.181716291867792,48
2458,8,2.75,Armed and Dangerous (1986),Comedy,3.181716291867792,48
2463,14,3.3214285714285716,Ruthless People (1986),Comedy,3.181716291867792,90
2468,15,2.5,Jumpin' Jack Flash (1986),Comedy,3.181716291867792,32
2469,7,3.2142857142857144,Peggy Sue Got Married (1986),Comedy,3.181716291867792,81
2470,57,3.175438596491228,Crocodile Dundee (1986),Comedy,3.181716291867792,64
2471,24,2.4791666666666665,Crocodile Dundee II (1988),Comedy,3.181716291867792,59
2472,3,3.0,Tough Guys (1986),Comedy,3.181716291867792,55
2473,8,2.5625,Soul Man (1986),Comedy,3.181716291867792,48
2478,26,3.1346153846153846,¡Three Amigos! (1986),Comedy,3.181716291867792,92
2482,2,3.0,Still Crazy (1998),Comedy,3.181716291867792,99
2483,1,3.5,"Day of the Beast, The (Día de la Bestia, El) (1995)",Comedy,3.181716291867792,77
2485,29,2.8448275862068964,She's All That (1999),Comedy,3.181716291867792,69
2491,5,3.6,Simply Irresistible (1999),Comedy,3.181716291867792,88
2492,7,3.0,20 Dates (1998),Comedy,3.181716291867792,0
2496,23,3.108695652173913,Blast from the Past (1999),Comedy,3.181716291867792,13
2498,5,2.1,My Favorite Martian (1999),Comedy,3.181716291867792,18
